replicates,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
G23.iso2,1.27254,0.916833,1.44591,1.40134,0.847867,1.37795,1.60122e-08,1.11814,1.33502,0.586822,1.11161,0.568199,1.67999,1.83538,1.46244,1.41746,1.9527,0.942559,1.05815,1.95814,1.00742,1.52992,1.67849,1.12811,1.07585,1.11666,1.2265,1.24953,1.73808,1.25693,2.19068,1.17015,1.76307,1.82142,2.41202,1.8081,1.71184,1.07392,1.69504,1.77398,1.08702,1.77868,1.20206,1.5398,2.15666,2.9082,2.68245,3.01009,4.26377,3.92171,3.8383,3.27561,3.27559,3.86973,2.0496,1.77569,1.09201,2.74433,4.78927,4.5162,3.803,3.42416,3.62035,1.65773,1.10969,1.46597,1.55179,1.71249,1.21413,1.59853,0.880416,1.15663,0.493363,0.736885,1.15467,1.1828,0.876853,1.5251,1.76764,1.33494,1.29992,0.592867,0.153263,1.0429,0.73803,1.17553,0.779184,0.500699,0.712283,1.01659,0.0485499,0.76094,0.73079,0.813814,0.563851,1.06096,0.325221,0.377315,0.748097,0.446814,4.08177e-08,0.719934,0.901466,0.599361,1.16908,0.0960013,0.611519,0.826064,0.280815,0.290572,0.712131,0.747534,0.459642,0.197058,0.692918,1.08669,0.818353,2.3437e-08,0.277862,0.564013,0.370406,1.06349e-08,0.54053,1.85301,0.814601,0.891721,0.426895,0,0.642714,1.49784,1.41054,1.65202,1.22791,0.736521,1.53839,0.948991,0.598067,0.2402,1.611,1.45336,1.50409,0.911155,1.0763,1.40677,0.52269,0.543246,0.419544,0.633566,1.25749,0.751705,1.07548,0.653977,1.90795,0.997128,1.84447,2.05557,1.01926,1.16525,1.16734,0.654581,0.674631,1.47634,1.33358,1.61555,1.92219,0.869452,1.36878,1.29787,0.923375,0.8431,1.55136,0.654438,1.16869,0.545117,0.767261,1.06512,1.23395,0.933619,0.689954,1.04455,0.86115,0.536848,0.764502,0.922229,0.902311,0.691882,1.37599,1.48515,1.39676,0.526371,1.05206,0.934017,0.611627,0.703301,0.533149,0.861226,0.49735,0.982115,1.1727,1.35661,1.72283,1.63114,1.65551,1.50661,1.39335,1.16372,1.73994,1.41953,1.27431,1.53096,1.30574,0.923553,1.26552,0.754113,1.71016,1.25648,1.15825,1.206,0.991591,1.39947,0.672386,1.55785,1.06606,1.29241,0.944758,1.53673,1.20758,1.80718,1.1418,0.827569,1.42366,1.27837,1.89484,1.78829
G24.iso1,0.0187914,0.904809,4.78082,0.0990796,1.58308,0.000492935,1.35784e-05,1.0905e-05,2.68385e-08,0.0111235,0.112369,0.000219637,0.000371333,8.22588e-05,0.00379977,0.000130561,0.000709433,3.75372e-05,1.79892,3.0002,1.37844,2.75204e-05,0.00608659,1.82504e-06,0.00340057,0.940397,0.000435221,2.4419,0.0343255,0.00611231,3.40668,8.40907e-05,0.90347,0.000547472,0.703514,1.38702e-05,1.40834,0.187688,0.20288,0.0162853,0.16437,0.871934,2.02235e-06,9.37289e-08,0.93447,0.734288,1.34246,0.021463,0.000236823,3.93917e-09,4.65223e-07,0.000119481,0.000693766,0.00134553,0.0227676,0.248538,0.00360792,1.34234,1.04829,0.000143784,0.000245131,1.43391e-06,5.62072e-05,1.88387,0.623455,4.43695,1.81837,2.04029,0.00347722,0.0047204,0.0147608,0.000298902,2.31229,5.7135,0.0289702,1.74518,0.000130413,1.65741,5.30382e-05,0.0535673,2.05678e-07,0.816674,12.4754,0.57934,6.88454e-06,4.82544e-05,0.000478652,1.73649,2.69421,0.000191629,0.00798829,0.000219222,0.365089,0.00124829,2.25626e-05,0.00194095,0.0209301,0.801978,0.00307448,6.65325,0.0487324,0.000655194,4.8848,0.00779312,4.06326e-06,0.000560271,0.0140228,0.00301396,11.7383,7.77485,0.974433,0.368292,0.0127309,9.696e-07,0.00948626,0.00616352,1.98633e-05,1.55137,9.1507,4.3217,0.00154646,0.00166718,0.000231328,0.00129866,0.831861,0.000158737,0.128093,0.0522165,0.007206,0.000989306,0.000159788,2.42983e-06,0.000806404,0.00693322,2.86662e-05,0.340655,10.6811,6.51414,0.0264726,0.00710126,0.000108201,1.64229e-06,0.000599878,8.266e-05,0.0747049,4.28431,0.111506,0.356623,0.720906,0.129102,0.044484,0.0900436,0.000133716,4.20554,4.54379,6.60311,7.79328e-06,1.99575,0.00106872,0.00059355,1.57058e-05,1.38339e-06,0.738074,0.1798,1.70678,0.000738073,0.00458378,4.51835e-07,6.27937e-06,6.79055e-06,1.69473e-05,0.00381808,4.07376,5.91739,0.00910941,0.0136075,1.89045e-07,1.51648e-05,0.00200268,0.000201844,0.0539194,2.32407,0.00706962,0.00108472,3.92454e-05,2.03554e-05,11.2035,10.5453,3.99549,4.64559,5.80793,6.11153,2.70084e-05,1.87183e-05,6.97511e-06,3.51799e-07,0.00211472,5.25381e-06,5.0351,0.224852,3.92951,1.96401,2.59138e-05,0.894621,0.229202,1.88319,2.05272,4.72379,0.425449,0.577784,1.19894,0.0542695,1.05085e-05,2.57798,1.81875,1.87792e-06,3.45988,2.44139,1.88126,5.18905,0.411209,0.816443,0.000115167,1.28115e-06,6.8527e-06,13.2471,13.331,7.17048,0.00527144,8.72292e-08,7.22883e-05,1.51411,0.178546,0.0431865
G24.iso2,1.872,4.84998,0.113904,0.078911,1.93168,1.27744,0.926321,0.962164,1.24002,0.00303748,2.86721,5.54453e-05,1.26013,1.10257,2.74258,1.15275,0.000209695,1.02124,3.07753,2.43699,0.00011038,3.68341e-06,0.0016554,4.39297e-07,1.88227,0.859047,0.00013105,0.000777512,0.0100027,0.00165293,0.0171662,3.89818e-05,1.51575e-06,9.44188e-05,0.716242,0.824076,0.6167,0.0465395,3.13772,0.00409396,0.0494772,0.803523,0.733321,0.621592,0.848266,5.3138,0.411497,4.22378,2.32064,0.714862,0.783646,2.08843,1.31566,1.44747,3.34883,0.0742924,2.32347,2.43281,1.2115,1.16493,7.46629e-05,0.808915,0.934754,0.479414,5.06743,1.12001,0.487145,0.00129399,1.43421,1.59636,0.00363174,0.00108991,0.63348,0.072152,4.42442,0.000353151,4.01484e-05,1.45197,1.51722e-05,0.0241328,6.16435e-08,0.214549,0.333066,0.156884,0.789691,4.79655e-05,1.96191,0.00247616,2.16646,2.34226,0.00209259,1.52206,0.548672,0.000440516,7.3416e-06,0.000644523,1.55887,3.82855,0.000766091,0.14516,0.0158752,3.0782,0.0916046,0.00238775,3.7949e-06,0.000622369,0.00384649,2.40756,3.6611,2.33989,5.41663,0.15707,0.00398751,1.40282,0.00250595,0.00161871,2.45842,0.487451,2.54206,1.24324,2.9968,0.000460652,7.44581e-05,0.00032792,0.876526,2.94128e-05,0.0389505,0.0141512,0.00252738,0.000705742,3.34746e-05,1.46359,2.20134,6.43907,9.40327e-06,8.43125,3.23589,1.69349,1.91754,0.00549872,0.949597,2.85904e-07,0.000174564,2.58352e-05,0.0192846,1.12023,0.0311069,0.330402,4.74588,0.0586546,0.0128634,0.0233543,4.04273e-05,1.30276,1.54863,2.02838,2.00832e-06,0.00338772,0.00030813,0.00147067,2.22639,4.85776e-07,9.02763,0.0539714,0.000274492,0.00152902,1.86228,1.45298e-07,1.03014,0.972791,5.34254e-06,0.00224868,4.73091,1.52225,0.00291721,0.00403013,1.48485,3.8186e-06,1.26268,6.73025e-05,0.00860188,1.11657,1.67417,1.17822,1.21137e-05,1.57438e-05,3.13963,3.03462,8.53313,1.48388,1.60032,1.94495,2.75965,1.03436,0.848942,0.613113,0.000617039,1.50204e-06,7.40765,0.0731047,0.0451329,0.00428738,3.55526,1.65687,3.81212,5.63445,4.18521,1.33542,0.429607,3.59426,0.000611879,2.12194,2.33252e-06,1.52883,0.0050483,1.54676,3.24052,0.676696,0.524565,0.123609,0.11438,0.196838,1.18097,0.870173,1.58344e-06,3.88787,4.07431,2.25797,0.00160888,2.10855e-08,2.3294e-05,4.25882,2.26053,1.77032
G24.iso3,45.2757,41.6719,40.9842,27.9334,22.947,25.0209,32.9117,32.039,31.2513,45.2011,43.5612,45.7434,35.9301,38.0324,35.5012,36.3624,39.6905,37.2468,29.8094,28.1874,30.6475,36.2013,37.251,35.5136,25.108,27.7861,28.0702,32.4878,36.2121,34.2231,31.9881,35.765,33.8091,30.8568,30.746,32.4144,29.518,29.4435,27.6692,28.3693,27.9686,26.3083,25.2458,26.6557,26.2882,24.504,29.7099,25.1068,25.7422,27.0832,27.5209,21.1721,21.0665,22.2728,28.8918,33.1717,29.7597,25.8176,28.9896,28.387,26.1578,27.8709,27.2138,39.4343,37.8794,35.7797,27.1366,24.7633,26.7473,24.114,26.7781,25.1913,39.0839,36.0314,36.3268,34.004,36.1921,31.6559,33.5144,32.0113,35.1431,27.2061,15.645,27.342,29.5901,30.3721,28.5209,29.1514,24.2136,23.6745,32.907,27.9734,28.6708,26.2242,22.9932,21.6531,21.3235,19.8799,22.0464,14.0155,20.8632,20.7656,11.7108,20.0253,16.4673,20.3437,20.661,17.5589,11.6378,14.2453,16.9941,15.9081,16.1691,13.1261,20.5795,20.0575,15.8184,15.3855,4.45438,10.2915,14.0832,16.0016,15.9067,16.983,17.6825,18.5726,20.3119,19.1959,17.1248,28.5804,28.4054,26.3791,20.5506,16.4118,22.9251,11.062,4.12084,8.3556,25.4965,26.9705,27.7691,26.5008,26.4793,22.7873,20.5274,14.3135,20.6129,20.0185,14.8657,22.3167,26.8312,25.6871,28.9042,27.5676,29.5069,25.6737,24.1004,22.993,22.1178,25.949,24.5744,21.2365,18.8964,27.8957,27.9262,23.2594,22.8168,23.5547,17.8975,20.9151,16.9875,23.8121,16.3784,17.4583,18.8869,20.7632,18.5959,18.48,16.8702,18.4897,24.3539,21.6576,22.1187,18.5985,17.1157,20.4033,1.10467,0.0188674,1.92071,15.9266,15.9605,15.3697,14.8259,17.813,15.7671,16.8365,17.8034,17.1925,13.3953,27.0805,24.3533,21.3439,19.2938,22.2621,12.6998,10.1019,10.5652,22.4168,26.6954,23.6437,20.8765,20.2213,20.8184,21.0198,23.6943,20.6244,21.4786,24.9085,27.4347,12.9284,18.2031,17.3745,20.0591,18.128,19.9914,10.874,12.2829,18.1808,23.8943,23.7425,26.5819,16.3984,20.2141,20.6846
G24.iso4,3.06488,2.5463,4.07822,0.193806,1.59068,1.31491,1.32705,1.4992,1.86925,2.12041,2.4888,1.92115,4.29869,1.69249,2.53487,2.62077,0.459062,2.76352,0.667913,1.99029,1.28931,2.19007,1.50463,2.75423,2.77858,1.83778,2.35625,1.01394,0.52842,1.50879,1.92632,1.31196,1.87817,1.03254,0.794282,1.1193,0.731836,2.47769,1.23436,1.22038,1.85656,1.3541,2.3271,1.96755,0.580886,2.43613,2.90026,2.73356,0.956647,0.905483,1.42696,0.791328,0.908177,0.174568,0.806319,1.04071,1.34534,0.547193,0.810274,0.736149,1.36123,0.215582,0.378346,1.79934,1.02761,1.19474,0.986759,1.16522,0.720142,1.1722,1.12755,2.00009,3.25217,2.65304,3.88152,0.636306,1.20182,1.26156,0.608188,2.9319,0.649018,5.62147,7.31861,6.44346,9.46584,10.3889,8.71748,7.64582,9.27679,10.8893,9.27865,13.8183,12.6047,14.6567,18.3363,19.0262,13.1531,12.6048,14.8117,14.9247,14.6787,11.9051,19.1127,17.1637,18.4107,15.338,16.0022,16.2206,14.178,15.256,15.2845,14.3738,14.1112,15.7086,13.9284,14.9377,15.846,9.70999,11.1978,11.8849,13.0072,13.2328,12.3443,12.4284,10.3334,10.0509,12.3198,13.8867,15.5365,10.5054,9.66026,9.69695,12.0377,11.8986,10.9638,10.8177,12.575,13.0222,10.3115,11.1935,8.85874,9.18095,11.1462,13.1121,13.7452,14.3362,12.034,10.4402,11.2337,8.42869,9.89628,11.6629,7.7543,7.91296,5.51366,7.04155,7.6847,7.31851,9.08699,6.35222,4.34493,9.88774,8.24784,8.4454,8.10208,7.54596,7.84315,8.27154,10.768,7.58748,12.1228,7.87524,7.49519,8.8264,10.6671,9.14597,10.0724,9.46603,9.40061,9.71534,7.19924,7.61179,8.52605,10.9863,11.9716,9.38508,8.13242,9.1915,8.32892,7.43801,7.44649,5.86012,10.4449,8.8263,10.3167,10.4435,10.6618,11.6836,7.39912,7.58264,6.00502,7.66833,8.32176,6.45965,8.03235,7.12097,8.11154,3.19536,4.58484,3.47396,5.86801,5.93323,7.02013,5.30136,5.52962,8.83866,4.50956,5.69268,4.60972,3.61086,4.03138,4.22613,3.99121,7.12524,4.96046,5.01975,4.24735,5.18211,6.17613,6.43118,5.1907,6.76112,7.02855,6.9775
G25.iso1,2.47822,4.52218,3.75551,1.32769,3.30889,1.89602,1.09739,1.28554,2.44155,2.36648,2.1608,2.43231,1.94393,1.66699,1.59491,1.65827,2.70693,2.14486,3.42052,3.1302,2.31923,2.70041,1.99098,1.79295,2.06432,2.40715,2.41494,3.28908,3.07721,2.14724,1.95117,3.51478,2.19258,2.57304,3.47015,1.81491,1.30705,2.32322,3.16309,2.16065,2.65878,0.694135,3.05727,2.1767,2.03621,4.02814,2.79374,2.54227,1.85261,0.965176,2.08782,1.74543,1.74675,2.18631,2.65399,3.43312,3.24697,2.15895,1.70671,3.48262,1.25915,1.98373,0.790188,3.63539,1.71182,4.36633,2.02764,1.52268,2.17847,0.494353,1.50912,1.85282,3.79048,3.33791,3.83766,1.06389,2.48365,1.4133,1.88071,1.2196,2.42375,2.68087,2.57594,6.31437,2.59025,2.85847,2.65936,2.63668,3.17396,2.59316,4.62096,5.24234,3.3885,4.02045,3.99643,5.03132,4.29756,3.79753,4.52363,3.56649,3.76649,3.49142,2.26836,3.36756,4.05883,2.90121,2.88963,3.74954,4.20178,4.14705,4.26881,3.06384,2.27107,4.14813,2.94416,3.8645,3.57818,3.88574,3.94303,3.23688,3.28367,3.0406,2.64305,2.6781,2.23704,3.06482,3.35767,2.45336,4.59681,2.81995,2.52648,4.22824,3.51755,2.87232,2.90061,4.01821,2.27655,5.32494,3.48452,3.99608,3.0782,1.98091,3.1716,2.09973,3.65703,4.49576,3.7842,3.11536,2.37339,4.42764,3.37184,3.37882,3.00443,6.13132,3.81823,4.51303,2.67401,1.6483,2.70796,2.61906,2.39073,3.09152,5.09134,6.26636,2.45601,2.25115,3.41834,3.39753,3.23425,3.82481,2.95521,5.15087,4.51435,4.17186,3.35242,3.32739,3.62106,2.03749,5.29611,3.56748,4.8745,3.36171,3.51902,4.1606,2.03407,3.65314,5.72836,4.24011,5.44118,3.92849,4.21187,5.85788,3.54389,3.33493,2.3771,2.22855,4.46651,2.57888,4.65017,5.18308,3.616,4.02396,3.2186,3.62499,3.41499,4.92575,5.02125,4.43788,4.84295,4.86291,2.29124,4.42521,3.7684,2.27463,3.33332,3.03621,3.75278,5.48963,2.6934,2.68766,1.96332,1.75903,3.01156,2.35108,2.17722,4.7452,4.85613,4.07489,3.54454,3.12156,2.25893,3.69687,3.45281,3.49155
G25.iso2,8.40357,8.37724,6.64888,5.89797,3.36312,4.38678,5.89117,6.02372,4.79672,7.21604,7.41891,8.04854,5.8785,6.68478,6.20553,5.76851,4.97337,6.27127,5.80734,5.19922,7.15955,3.99977,5.1978,5.38172,5.99997,5.71924,4.59855,8.18069,7.30284,7.72375,6.36859,5.23892,6.16749,5.10453,5.18632,6.27573,8.50109,9.3167,6.19496,6.14563,5.33675,8.59321,5.40055,5.48466,5.82632,4.33642,6.63455,7.02948,4.24162,5.44041,4.2868,4.43776,4.59953,4.68649,5.98939,5.14989,5.33521,4.50409,4.69228,3.91868,4.2832,3.98747,4.96057,5.67094,7.35161,5.34466,4.33819,4.6185,4.96859,5.73981,5.33159,3.7533,5.08584,7.50375,5.49055,6.00159,5.36654,7.16626,5.45635,5.91814,4.98522,6.47034,5.94932,1.80402,4.26329,3.80449,4.55321,3.89644,4.21537,4.41491,3.38225,3.41687,3.60803,2.63908,2.13651,1.28845,2.24183,2.4379,0.92741,2.61029,3.0333,2.34269,3.27093,1.65269,1.23671,1.72811,2.29466,1.81494,3.19391,3.29251,3.84304,2.2981,2.09101,0.96586,2.612,2.18555,2.88505,1.54395,2.24927,2.37161,2.13152,2.36978,2.46506,3.26924,2.51443,2.76259,1.70096,3.69697,1.51794,3.6134,4.55138,2.15397,2.58503,3.88609,3.28662,2.55944,4.04314,1.68352,3.2284,2.36468,2.55339,3.71719,3.41367,4.52402,2.66497,2.31238,2.04893,2.66943,2.52484,3.09799,2.96261,3.08165,4.33522,4.21633,5.7237,5.68908,3.18173,3.79564,3.50074,3.11962,3.97357,3.67034,4.22046,3.92482,6.25093,3.15145,1.87195,1.66933,2.02697,0.992163,1.50056,2.63065,2.46432,3.86317,2.21693,3.0522,2.85165,3.3387,0,1.79061,1.66869,3.75619,3.96939,1.32322,4.00772,1.81267,3.51787,4.76399,3.14391,3.97264,5.68152,2.88944,1.82996,2.3297,3.43317,3.67063,1.7254,2.32404,3.87287,3.92345,6.0461,1.44383,2.12524,2.67118,4.16138,2.02154,2.23512,5.31334,3.77322,4.51827,2.87603,0.954846,2.93394,3.78786,3.70434,2.72618,4.46725,4.39092,5.37992,3.42804,2.79558,3.20586,3.16881,3.60676,3.22454,5.58739,3.84861,6.42577,3.29597,3.21146,3.17151,4.14916,3.61863,4.12192
G26.iso1,1.83102,1.85221,1.77737,0.68503,1.05903,1.73914,0.651035,0.836176,0.990559,4.91435,2.27189,2.47329,1.60427,0.552711,1.91414,2.24918,0.682994,0.346755,1.59605,1.57858,1.56862,1.57757,1.67253,1.68403,1.14193,0.994183,0.353656,0.968954,2.55062,0,1.73435,1.25838,1.16606,1.002,1.29238,1.26659,1.6209,1.23036,2.5738,1.11601,0.30903,0.764324,0.462049,1.24911,1.51248,1.79837,1.50792,2.07346,0.440325,1.22255,0.683088,1.21863,1.46244,2.037,3.31852,1.92206,2.74418,1.31262,1.95972,1.58501,0.994404,1.16313,1.45919,0.786731,0.947036,2.61149,0.735705,0.417372,0.523604,1.35066,0.661385,2.08489,1.176,3.30186,1.71664,0.719714,2.07334,1.70468,0.848846,0,0.615888,2.52663,0.496322,2.10995,2.5053,0.58362,0.564586,1.50036,0,0.98876,1.95066,1.21563,1.84309,1.83399,0.995402,0.893599,1.08418,0.592773,0.376803,2.24128,2.62552,0.303674,0.889845,0.688383,0.297944,0.877975,0.854567,0.250202,1.00321,0.820808,0.692479,0.439003,1.11562,0.287954,0.369244,0.695055,0.699721,0.476556,0.560531,1.67666,0,0,0,0.635557,0.677844,0.263091,0.788927,0.604752,0.330331,1.59244,1.13469,0.440162,0.503271,0.288932,0.734679,0.777846,0.584553,1.11409,0.42213,0.712374,0.445802,1.11725,0.323347,0.896227,1.39867,0.633002,1.24733,0.902676,0,0.276816,1.13489,1.36628,0.378636,1.68995,1.10661,1.3588,1.41705,0,0.754408,0.932613,0.671347,0.298757,1.27752,0.858694,1.53383,0,1.20956,0,0.690866,0.862085,0.277574,0.54224,1.6275,0.815695,0,0.8556,0,0.219865,0.393001,0.846143,1.26505,0.79742,0.880947,0.273507,0.473452,0.338562,0.543729,0.381551,1.23771,0,1.2101,1.02463,0.607125,0,0.199489,0.188954,0.557728,0.254213,0.849081,1.2452,1.8167,0.542368,0.669924,0.886747,0,0.894611,0.891615,1.35707,1.18503,0.749515,0.3647,0,0.230372,0.405004,1.04543,0,1.81135,1.15124,1.25748,0.248693,0.459167,0.400481,0.983235,0.331875,0.563578,1.54895,1.37544,1.61138,0,0.444433,0.371349,1.26412,0.34941,0.432856
G26.iso2,3.17987,5.65369,3.14609,0.954544,1.614,0.92186,1.38103,1.02526,1.27683,2.90323,4.79564,5.11635,2.89617,1.89679,1.84804,3.50081,2.20378,1.73177,2.53589,3.31688,3.64211,1.26318,2.7607,1.62207,1.55751,2.56521,1.63478,1.60597,2.30457,2.30308,1.30768,1.0209,0.564229,1.88903,1.64636,1.40386,1.8044,3.53833,1.84063,2.42184,1.75735,0.848201,0.822144,1.80683,1.64931,3.15143,2.47388,3.231,1.96195,0.946974,1.90409,0.770195,0.666782,0.737396,3.52743,2.44858,3.30025,1.28709,0.637813,0.905678,1.24071,0.945244,0.807792,1.58758,1.7107,2.36597,0.83637,0.570915,0.348941,0.969671,0.807901,0.935361,1.36739,2.74874,2.20805,2.16896,0.377116,1.09206,1.59084,0,0.53145,6.62039,5.31485,6.18024,5.43144,5.47234,5.59512,4.49413,4.91776,6.18755,8.28174,6.32124,6.61261,5.39956,4.74677,7.54734,7.62236,6.5831,5.76789,6.45063,7.9466,8.34288,5.22139,3.14625,3.95304,4.66829,6.83888,3.99468,10.7418,8.34305,10.2143,2.91817,5.0647,2.94246,2.66305,3.25523,4.19555,4.30279,5.01864,5.41548,2.42647,2.73161,3.31101,3.01294,2.67207,2.92339,5.49858,5.85473,6.91654,3.4174,3.1453,3.22424,2.66853,2.08907,3.41009,4.84982,3.97605,3.548,2.73363,3.03473,3.73304,3.35598,2.74149,2.78622,5.18403,3.42298,6.13952,4.42961,2.35258,2.70605,3.49779,2.52901,3.25613,6.3913,6.66624,4.01572,2.64973,1.78613,2.50538,2.99955,1.12629,2.35674,7.95029,8.54134,9.17985,3.18489,3.46596,2.45391,3.96926,3.87143,2.79926,8.59197,10.2724,9.23874,3.50156,3.94708,4.08344,3.09535,3.54354,3.13806,7.67183,6.47145,6.93583,4.17852,3.37506,3.31341,8.85806,7.81453,5.93528,8.11407,9.28971,8.10968,2.757,2.51521,3.66726,4.69095,3.63993,2.3409,5.43775,5.8668,5.52134,3.18688,1.59183,2.17605,3.63923,3.1929,3.84481,4.38715,4.05458,3.45447,1.76682,2.46909,2.74838,2.08583,1.64903,1.50151,4.78331,4.46769,5.45693,2.23919,1.35264,2.82506,2.77877,3.003,1.56971,6.57154,6.35455,8.13124,2.45987,2.69027,1.49974,3.84634,4.94262,2.78321
G26.iso3,0,0,1.75169,0,0.243571,0,0.252396,0.357937,0,0.799833,0.641194,0.450306,0.355655,0,0.748833,0.351084,1.10397,0.70902,0.803669,1.11971,0.491789,0.872346,0,0.955133,1.4681,0.37573,1.30902,0.954695,0.0937297,0.69499,1.79549,0.460292,1.21772,1.34123,0,0.510311,1.38517,1.35165,1.11858,1.36218,1.22293,1.16923,1.08164,0.475179,1.31196,0.9021,0.808764,0.830176,0.315248,0,0.986868,0.586323,0.828907,0,0,1.34383,1.19903,0,0,0.408624,0.468314,0,0.495205,0.299472,0.521108,0.301207,0,0,0.874988,0,0,0.560758,0.503922,0.567272,0,0,0.499662,0.0713226,0.522183,0.501602,0.0181266,1.03059,1.0161,0.524028,0.484867,1.22521,0,0,0.582912,1.06897,1.49268,1.09376,1.79037,0.716274,2.57635,1.40234,0.748591,1.21466,0.302691,1.60343,1.21732,1.34167,0.886132,0.387951,2.00457,1.04916,0,0.815144,2.08781,2.58785,1.85451,0.731976,0,0,0.49169,0.49314,0.375447,0.673403,0.668497,0,0,0.255314,0,0.262513,1.47715,0,1.21656,0.757895,1.0862,0.614908,0.461503,0,0.384479,0.452336,0,0.522051,1.53715,0.507784,0,0.466238,0.875613,0.496461,0,0.373804,0.453984,1.22761,0.785214,0.534716,0.727622,0.570362,0,0.645558,0,1.38642,0,1.84353,0,0,0,0,1.64517,1.0007,0.460545,0,0.844475,0.458045,0,0.738049,0.32039,0.286748,0.895051,2.01165,0.965461,0.861764,0,0.971283,0,0.368585,0,0.730144,0.61452,1.00289,0.914523,0,0,0,0,0,0,1.70432,0.447583,1.47129,0.316057,1.06314,0.317443,0.220936,0.307119,0.328869,0,1.15268,0.808655,0,0.552012,0.215029,0,0.295006,0.506244,1.71289,0.773689,2.5031,0.412147,0,0,0.685522,0.509525,1.36096,0.375808,0,1.4977,0.465106,0.966117,0,0,0.39333,0.483917,0.895913,2.76942,2.67156,0.543094,0.524332,0,0,0.419558,0.626703
G26.iso4,0.963541,1.61158,2.5721,0.199707,0.341627,0.685211,0.911391,0.585061,0.194644,1.08484,1.45689,1.39128,1.19968,0.56996,0.18669,0.218513,2.47274,1.78149,1.172,1.17574,1.55895,1.17026,1.06342,1.23699,1.6794,1.31383,1.05711,1.15555,0.877412,1.4903,1.65397,0.76131,0.42206,0.397345,0.424677,1.00396,1.32929,1.35705,0.479018,0.842794,0.845548,0.402986,1.36389,0.72424,1.32544,2.7848,1.7374,1.56579,0.268439,0.640149,0.215336,0.180826,0.909893,0.717308,1.35647,1.31586,1.0991,0.262643,0.320379,0,0.170087,0.399584,1.17409,2.28047,0.519015,1.51574,1.39063,0.763471,0.715726,1.04763,1.61444,0.85009,2.68342,1.69405,1.77204,1.41184,1.10232,0.744029,0.738434,0,0.826914,2.21586,1.64064,2.93061,2.24884,3.00268,2.20452,2.48168,2.59556,2.54397,3.25996,5.1117,2.65848,2.79299,2.20844,2.78832,1.32331,3.32106,2.52665,1.30564,2.76635,2.63596,2.58498,2.38866,1.64185,2.22322,2.2587,2.36626,2.61251,2.69626,3.11234,1.6876,1.91192,1.30058,2.01279,2.23514,1.48177,3.30799,2.21719,1.87893,1.42768,0.83557,0.484336,1.50979,0.953082,1.32658,2.19785,2.97864,3.92843,0.93987,0.713324,1.20144,1.09761,1.36776,1.80429,2.34106,3.01714,1.66774,1.28264,1.72093,1.36467,0.759248,0.214033,1.81044,2.00953,1.15023,1.07207,1.21704,1.70732,1.10028,1.33594,1.30045,1.43601,2.38985,2.64084,2.86701,1.33153,0,1.01515,1.71435,0.634906,0.792383,2.57689,3.02242,3.15252,0.588646,0.259846,0.685543,0.448624,1.50919,1.599,3.46202,3.90991,2.97507,1.46539,0.996058,1.19386,0.587706,0.663569,0.7234,2.58484,1.93631,1.56037,1.32323,0.688901,0.795863,1.46059,1.40917,1.88328,3.14232,2.8264,2.60341,0.97872,0.693555,0.608369,1.35235,1.02275,1.10751,2.43777,2.07959,1.31055,0.837241,1.31947,1.22893,1.71668,0.998659,1.17834,1.74111,2.06228,1.17839,0.414332,0.926022,0.74331,0.702302,1.00443,0.938277,1.73946,2.65931,1.71881,1.63123,1.02562,0.579052,2.20144,0.897866,1.07249,2.72935,4.44931,2.63355,0.407091,1.83635,2.23198,1.17435,1.14787,1.95654
