"Targets","T9_biorep1_techrep1","T9_biorep1_techrep2","T9_biorep1_techrep3","T9_biorep2_techrep1","T9_biorep2_techrep2","T9_biorep2_techrep3","T9_biorep3_techrep1","T9_biorep3_techrep2","T9_biorep3_techrep3","T10_biorep1_techrep1","T10_biorep1_techrep2","T10_biorep1_techrep3","T10_biorep2_techrep1","T10_biorep2_techrep2","T10_biorep2_techrep3","T10_biorep3_techrep1","T10_biorep3_techrep2","T10_biorep3_techrep3"
"AT5G44860_P2",11.4149,11.0969,12.754,13.8405,16.3515,14.7119,11.879,12.931,12.8206,12.7845,10.3628,11.8301,15.1733,17.1831,13.1093,17.457,17.4616,14.655
"AT5G44870_P1",11.3589,8.19959,11.3726,7.80901,8.11371,6.09451,7.83866,8.26568,9.71823,21.1716,17.8721,19.8167,19.9729,20.0483,19.3553,22.6293,21.985,21.2478
"AT5G44870_P2",4.98703,7.93781,5.60658,3.10835,2.71157,4.35887,4.69481,3.42895,1.36576,4.17674,7.1117,4.46359,4.05937,3.31313,4.10278,5.1086,4.41847,5.2106
"AT5G44930_ID8",2.55297,2.43412,1.25674,1.4534,0.939003,0.818401,1.83836,2.20802,1.41352,2.12917,0.886877,1.37536,1.31001,1.11987,1.47502,1.19912,1.59462,1.28335
"AT5G44930_P1",11.6134,9.56923,12.0522,10.4364,11.1133,11.7066,9.07386,8.8602,12.206,6.03486,5.69351,5.24605,7.59197,8.27368,8.35204,6.36143,6.08458,6.86816
"AT5G44980_P1",2.63935,0,1.44348,1.42434,1.18912,0.744403,1.86192,1.10235,0.930883,1.36187,0,0,0.76885,1.8976,1.28042,1.58967,0.909566,1.71277
"AT5G44980_P2",0.208386,0.522413,0.901628,0.413038,0.573375,0.443213,0,0.282332,0.520758,0.633088,0.016995,0.21774,0.163557,0.364915,0.377088,0.669748,0.750335,0
"AT5G45020.1",4.14579,1.89206,1.71566,3.30097,1.30505,2.38827,1.81192,2.55688,3.25545,1.17476,2.26633,1.22018,3.08407,3.5437,1.35984,0.669241,4.06585,3.11164
"AT5G45020_ID5",1.29444,2.07047,1.7031,2.5588,1.53813,1.67568,2.56808,1.73692,1.11569,0.728155,0.76685,0.747098,0,0,0,0,0.869983,0
"AT5G45020_P2",2.36771,4.02444,4.67522,3.06858,5.5101,4.43178,4.29022,3.58979,3.40559,1.66044,1.86875,2.62177,2.89504,2.10937,3.76315,3.81541,0.763707,1.76672
"AT5G45030.2",18.4344,16.5909,15.9714,8.25229,12.4345,10.2419,12.1955,12.8903,11.1037,19.5108,17.4468,15.3854,10.773,15.3082,9.70037,12.8895,12.1673,7.55106
"AT5G45030_ID1",0.68925,2.13342,3.05477,4.72351,1.19187,1.66367,2.8387,2.61236,2.41088,0.012329,1.34e-09,3.22504,4.8674,1.44792,7.39697,2.62758,3.82305,7.46959
"AT5G45040.1",15.2011,8.85345,15.3997,20.838,17.7376,25.3152,24.8923,18.8772,16.2398,13.2562,11.6642,11.2618,22.4667,20.09,19.8971,18.1164,12.5048,19.0107
"AT5G45040_ID3",0,0.919513,1.07416,0.488386,0.340027,0.459234,0.543759,0.363014,0,1.94384,2.15292,2.91387,5.73605,3.89669,3.56494,2.20905,3.69473,2.5696
"AT5G45050_P1",9.58725,9.73823,8.49428,9.40813,8.48826,8.83675,9.12434,9.98198,9.07509,12.2476,12.1237,12.9899,12.3236,13.4513,14.3667,14.5916,13.2128,14.9199
"AT5G45050_P4",2.07186,1.84594,2.60158,0.341596,1.0923,0.45497,0.877763,0.91463,1.66284,3.03483,1.65955,1.82265,2.33529,2.49893,1.47988,1.07781,2.35893,2.31435
"AT5G45060_P1",13.8404,12.6713,19.6819,11.2864,9.04627,7.08746,7.86549,10.3929,10.1784,19.1242,16.6329,23.8977,24.3725,21.1978,23.8114,22.2261,26.6496,32.1136
"AT5G45060_P2",5.36227,7.04111,0.00637228,4.27323,6.26537,9.08878,7.93054,5.96075,5.4762,6.05623,8.74214,3.29643,5.99578,9.21181,7.64929,10.9109,5.54863,0.190198
"AT5G45140_JS2",1.98e-08,0.568754,0.764782,0,0,0,0.781173,0.335166,0.452178,0,0,0.350824,0.421881,0.335751,1.45317,0.900333,1.08385,0.226969
"AT5G45140_P1",13.0612,13.1362,10.6062,10.8889,11.2823,11.9414,10.8647,11.1233,11.8776,10.4668,11.073,10.4357,9.57413,11.0098,9.79598,10.3597,10.0238,10.994
"AT5G45150_P2",0.749147,0.741743,0.801127,0,0.575647,0,0.590228,0,0.593395,0.533963,0.466573,1.02037,0.714183,0.50701,0.148601,0.489777,0.247046,0.562148
"AT5G45150_P3",0.0425321,0.697176,2.86e-05,0,0.00152922,0,0,0.62044,0,0.137312,0.862415,0,0,0,0.000403861,0.00208855,0.0157468,0
"AT5G45190_P1",15.2245,17.1825,15.4963,14.9097,15.5101,17.332,13.8263,12.9027,15.3369,10.6081,10.9055,13.9314,15.7976,15.4696,14.7258,14.663,11.7943,15.9059
"AT5G45190_P3",0.797326,0,0.276671,0.873684,0,0.549757,0,0.305144,0.286551,3.40293,3.02121,0.627682,1.79683,2.69755,2.78794,3.8187,6.29694,1.49307
"AT5G45370_P2",0.87467,0.668749,0.533497,0.839307,0.956049,0.527141,1.16867,0.310378,0.964246,0.509063,1.07152,0.467534,0.777255,0.65192,0.55695,0.286427,0.791673,0.478728
"AT5G45370_P4",2.90784,3.82064,3.13077,2.85754,3.35929,2.93823,3.58455,4.51388,3.91358,4.20039,3.51401,4.55614,3.12936,3.33492,4.07227,3.92067,4.78099,4.68396
"AT5G45380_c1",0.0282916,0.345456,0.0159138,3.68e-06,4.45e-07,0.882101,0.00253667,4.23e-08,1.06006,1.91645,0.600625,0.000111283,0,0.0334231,0.749271,1.08e-06,0,0
"AT5G45380_P1",17.0341,16.9627,16.3688,9.62647,10.2762,8.5747,9.35931,8.88641,8.35173,15.2335,16.6934,17.7687,8.18359,8.21057,8.97648,11.4571,11.8142,10.9873
"AT5G45500.2",21.7555,17.1555,15.6035,13.299,8.33136,16.4155,8.93956,7.40009,15.3794,22.9881,23.1943,17.7098,18.506,15.8293,16.0646,16.301,10.9634,15.4038
"AT5G45500_P1",17.8088,21.5552,20.4301,12.2051,17.4508,8.78724,14.8304,18.6041,12.5407,33.495,32.6872,35.6589,22.6142,28.5797,28.675,30.1385,35.5208,27.9295
"AT5G45560_JS3",1.67881,0.51668,0,0.998293,0.394982,1.15795,1.60714,1.76415,0.767769,0,0,0,0.40334,0,0.50655,0,0,0
"AT5G45560_P1",1.38825,2.20563,3.06457,3.72826,5.58573,3.92016,3.05332,3.5029,3.86201,4.7013,4.02405,5.12725,4.39353,5.7367,5.14896,6.68362,5.03533,5.74939
"AT5G45590_JS1",20.9873,18.3095,17.8291,21.2888,20.0523,23.8936,26.2213,18.4935,21.1822,17.3987,15.2832,17.7824,20.323,19.1467,22.8269,20.5426,22.0025,19.0438
"AT5G45590_P1",4.45534,3.0698,4.56228,4.52819,5.24643,1.84957,2.04799,4.65297,3.54894,3.19837,4.39479,1.79004,3.95878,5.30608,2.16009,4.56732,4.35463,6.15977
"AT5G45610_ID1",0.970484,4.85337,2.18934,4.41945,3.70148,3.88977,2.90877,1.22197,4.45733,0.533942,0.745032,1.26919,0.00968282,0.129533,1.93457,0.434217,0.401206,0.741799
"AT5G45610_P1",6.00801,2.40554,4.00105,5.07397,5.30362,2.72596,5.49892,4.13992,4.19118,3.42656,3.62447,4.11795,3.42506,4.43527,2.41156,4.22913,3.43036,3.2414
"AT5G45760_ID10",3.46192,2.62522,0.604216,0,2.26801,0,0.00199252,2.24447,3.29828,0.295896,4.14e-05,2.10408,0.0342013,0.301639,1.23437,0.230511,0.732626,1.28611
"AT5G45760_P1",8.54888,5.75217,7.62807,7.11994,6.78924,6.59437,6.02592,4.98317,6.94472,7.21322,6.79313,4.61858,6.87166,7.16306,6.38492,9.05467,6.80721,5.0957
"AT5G45780_JS11",0,1.57159,1.96635,0.496736,2.52629,0.771987,0,0.88609,0.956137,1.39e-06,0.62192,1.83482,0.83206,1.68163,1.20355,2.38938,1.97868,0.946986
"AT5G45780_P1",3.58122,2.67719,2.66267,5.00782,2.03999,3.94539,5.53889,3.81084,3.24919,2.78307,3.64877,2.2278,2.78713,2.66802,4.32222,1.5518,2.6124,4.33543
"AT5G45780_P2",0.903833,1.32078,0,0.828207,1.28139,0.398243,0.73685,0.327498,0.327193,2.29666,0.943384,0.863976,0.869788,1.72238,0.762172,1.27993,0.351366,1.05251
"AT5G45840.2",1.37e-07,5.06e-08,1.00135,0.67642,4.25e-07,0.962177,0.903461,0.725745,1.20504,1.70775,0,0.826458,0,1.16241,1.10054,1.22096,0.0122709,1.5144
"AT5G45840_P1",1.09e-07,0,0.637949,0,6.88e-07,0,8.12e-05,1.38e-05,0,0.130441,0,1.81437,1.78157,1.12244,1.31282,0.36884,2.10704,1.16183
"AT5G45920_P3",1.19174,1.60151,1.0583,1.11,0.636049,1.18796,1.17319,1.30818,0.82236,0.846831,1.14299,0,1.20212,0.781351,0.46911,1.24232,0.779408,1.21079
"AT5G45920_P4",0.423529,0.193631,0,1.41855,2.11857,1.04648,1.30403,1.59368,1.18245,0,0.270636,1.58007,0.109962,0.584473,1.59203,0.695526,1.19691,0.768224
"AT5G45940.2",5.72243,5.88706,6.3863,7.22697,6.91763,6.06875,4.47851,7.86123,5.57435,2.92657,7.89753,4.32377,7.10833,5.64094,5.76332,6.07425,6.34632,5.98487
"AT5G45940_ID2",3.75827,1.5163,1.33204,1.52529,2.56432,2.28114,2.38899,1.88559,0.754989,2.24842,0.579118,1.46753,1.90088,2.05823,1.73694,1.77026,0.916171,1.42487
"AT5G45940_ID4",15.0485,13.6128,13.7281,19.2477,17.6165,13.9651,13.1089,13.8168,14.5877,9.79433,7.82214,8.45925,8.95931,7.59095,5.61472,7.5059,11.449,10.3305
"AT5G46150_P1",6.1694,5.67234,6.19745,5.57546,5.18438,4.93318,4.5843,5.65595,6.0639,5.25902,5.01236,4.1445,4.00251,4.76601,4.92214,5.16474,5.10189,3.91562
"AT5G46150_P2",11.4253,10.8008,12.2256,10.722,11.5525,11.7896,12.2956,10.6976,8.87146,11.5306,10.7395,12.0165,12.4199,12.9901,13.113,12.2468,14.2104,14.7035
"AT5G46190_JC4",8.53279,10.643,11.1144,7.51066,8.32567,6.76019,8.47854,10.0005,8.01959,10.3995,8.67224,9.43671,11.0188,11.3504,10.5191,11.2154,9.57326,10.9589
"AT5G46190_P2",8.19867,6.04334,5.58321,7.43153,5.78173,8.076,5.37613,4.06854,5.18204,0.758314,1.42246,1.60374,1.43837,1.52434,2.04898,1.88062,2.07174,1.69494
"AT5G46270_P1",10.0754,13.2138,13.2923,7.19754,6.41966,7.30022,3.67922,6.81354,4.36378,10.032,10.4458,10.6701,10.4063,9.68979,9.55004,13.4163,12.9823,16.6031
"AT5G46270_P3",4.05909,2.0154,4.38571,2.3042,4.62223,2.53732,5.97077,3.43875,3.68833,4.32275,2.47095,3.4323,5.07569,4.72908,5.60693,5.1754,5.15764,4.18992
"AT5G46280_P1",11.3276,11.5341,12.5415,18.2524,18.6398,17.3871,18.8991,16.8841,18.5427,11.343,14.5976,15.0048,20.4501,18.4777,21.2513,17.9389,20.8351,20.7966
"AT5G46280_P2",2.27236,1.97961,2.00162,0.689772,1.04725,0.599261,1.23225,1.50137,1.08072,2.11917,1.06592,0.851918,1.09785,3.25975,1.96322,3.38602,1.67532,1.9253
"AT5G46280_P3",2.86787,3.88409,1.30793,0.840764,0.518277,0.595255,0.241904,0.807423,0.792526,2.29453,2.40578,1.12788,2.14233,1.65775,1.4931,2.78268,1.62938,2.64154
"AT5G46330_P1",3.20002,2.73,6.60502,1.35714,3.40404,1.20551,0.664153,2.8187,0.670448,18.431,17.0417,17.9908,25.0241,23.0608,29.2377,28.3524,42.4679,29.3565
"AT5G46330_P2",7.85774,8.6444,5.16436,2.94354,0.823475,3.12631,4.65339,1.38615,4.11174,16.7326,19.1618,16.3944,27.1737,29.2656,24.926,34.6314,21.7669,35.0475
"AT5G46390_ID16",11.0708,13.0777,12.0603,13.7066,13.4691,11.2062,14.6581,10.2259,14.4645,10.7494,12.2423,9.05688,11.5375,11.9909,10.6449,11.2988,10.4805,11.5628
"AT5G46390_P2",12.799,13.3773,14.8557,12.7783,11.3439,13.8554,11.4003,15.367,14.2723,10.4534,10.5245,12.3168,11.8896,13.4818,12.5485,10.9492,12.0235,13.4476
"AT5G46400_c1",0.866287,0.611322,0.391311,0,0,1.30267,1.41046,0.866558,0.961612,1.66099,0,1.41593,0.40987,0,1.07646,0.670358,2.41628,0.859038
"AT5G46400_P1",7.41815,7.59877,7.74467,7.37852,7.85072,5.83678,5.77382,6.5977,6.91416,5.13249,6.6027,5.39221,5.22798,5.69109,4.84092,5.32909,3.74953,4.94672
"AT5G46410_ID2",2.84218,0.259082,1.14368,0.788522,0.568466,1.24537,1.11346,1.8119,0.00104889,2.86169,1.72832,2.94532,1.25983,1.68664,0.460651,2.58212,0.0900588,0.94186
"AT5G46410_P1",1.8096,1.16645,3.63112,1.89473,2.08724,0.0018893,1.8855,1.69157,0.339509,4.52e-07,3.12374,8.07e-09,1.20258,3.68e-05,1.51125,1.33e-05,1.78836,1.80325
"AT5G46410_P3",10.3011,12.2937,8.48881,8.19322,8.56567,9.60655,7.21243,7.27357,8.01987,13.5399,12.3448,13.7296,6.27357,6.97451,6.30767,5.92021,5.90219,6.02172
"AT5G46430.2",112.278,107.495,105.41,108.617,100.474,81.5761,97.1813,95.1401,86.858,98.7817,83.0538,86.5919,129.893,115.111,123.554,105.399,108.685,108.87
"AT5G46430_P1",333.84,347.106,331.42,344.121,330.026,339.483,315.167,311.359,313.996,364.75,364.594,359.983,394.831,399.985,395.54,425.466,393.671,416.366
"AT5G46450_P1",5.61648,7.33023,8.21345,4.51778,9.99088,3.13151,7.89688,8.07355,8.2198,22.177,23.7432,20.1791,28.1384,27.6452,29.3541,32.1177,32.0657,32.378
"AT5G46450_P2",2.16221,2.39057,2.73403,2.79304,0.000580985,4.09595,1.83008,2.10396,1.40737,5.27553,4.31128,7.13374,6.7758,4.12425,3.31455,5.83067,2.5565,4.65552
"AT5G46470_ID12",12.8629,10.7079,11.3143,9.97852,10.8924,7.44432,6.69445,4.68545,9.20333,4.9656,3.89498,4.39241,4.51182,2.63047,3.84476,4.62519,4.4212,2.04398
"AT5G46470_ID25",4.79612,9.53865,7.03053,3.1146,2.46608,5.69462,5.48592,2.68267,6.46611,4.37016,2.37713,2.12559,4.08841,2.58764,6.95974,4.45952,5.39891,4.5584
"AT5G46470_ID29",8.23163,7.4575,7.85513,6.94195,8.44945,5.90622,9.37192,11.1757,4.77524,13.3758,16.5573,18.1142,12.859,14.9182,11.143,14.7312,13.6786,14.7419
"AT5G46490.2",5.64719,8.30508,13.0672,6.81749,9.22642,4.24891,8.08709,0.417342,10.1529,9.74266,4.27967,8.21708,14.2606,15.947,18.2562,5.75536,10.4351,14.267
"AT5G46490_P3",8.55258,9.10972,5.64863,4.44757,6.52108,5.17074,4.20245,7.15742,6.31752,14.1779,16.0996,17.6886,16.0092,15.6094,10.362,17.6404,18.6665,17.0457
"AT5G46490_P4",9.3515,7.19746,5.16981,6.68151,2.29338,11.061,8.90113,11.0666,3.25449,24.5115,26.4802,22.8354,21.3165,16.9461,22.6094,30.1275,24.889,24.04
"AT5G46500_P1",2.61287,1.42645,1.20601,0.805579,0,1.1952,0.893222,1.47759,0.605183,11.006,10.3625,8.43797,11.142,9.36043,10.7009,12.623,14.95,12.7472
"AT5G46500_P2",1.87932,3.61801,3.06384,1.36767,1.52292,1.4672,1.22506,1.5282,1.87513,2.0942,4.08414,4.50412,1.48184,3.1504,2.3592,3.41668,1.43337,4.27432
"AT5G46510_ID1",13.9451,13.3539,14.5541,11.5599,11.7091,10.9915,12.8341,11.0934,12.1405,29.1106,29.4722,30.129,29.9732,29.1494,29.9042,34.1969,31.3282,31.8242
"AT5G46510_P2",3.46958,3.46775,2.55457,1.63658,2.19558,2.17115,2.50801,2.63307,2.433,6.84065,4.67225,5.57934,4.69375,5.02155,4.30355,3.94183,5.31118,5.48967
"AT5G46560_ID1",2.60509,2.89247,3.20987,2.70293,2.71448,1.72128,1.58546,1.61508,2.78224,4.04602,3.36832,1.59421,2.25176,2.72107,2.23394,1.88039,2.21796,1.92372
"AT5G46560_P1",15.2113,13.0519,16.4898,16.1008,15.9605,17.0631,15.3481,18.3736,15.55,11.8468,12.0957,14.7079,13.6159,12.697,13.049,11.2853,14.2511,14.9408
"AT5G46690_P1",7.85561,7.62889,7.54371,10.9276,9.59166,10.7558,10.3281,11.986,9.63646,3.61973,3.43873,3.60851,3.98027,3.088,4.15926,3.21589,3.4161,3.15538
"AT5G46690_P2",2.20927,2.17586,2.30122,2.92139,4.59645,2.8422,3.15864,2.158,2.75959,0.970233,0.52233,1.87857,0.480778,0.547096,0.679385,0.467563,0.546377,0.318736
"AT5G46730.2",2.01229,9.74e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,3.53e-08,8.16e-09
"AT5G46730_P1",16.7107,17.267,17.3372,25.4925,25.6467,21.3044,18.2769,17.4721,16.8012,28.558,29.0714,27.1489,41.3887,41.7319,38.1635,31.1512,32.8444,29.1576
"AT5G46870_P1",5.12195,4.64359,4.18426,5.54218,5.39269,5.03219,5.11411,4.96382,4.80475,3.39702,3.41259,5.61015,3.72508,4.66838,4.39005,5.75309,5.5881,5.10036
"AT5G46870_s1",0,0.380433,2.00603,0.593854,0,0,0,0.800189,0,1.84458,5.61e-09,0,1.06791,0.653738,1.67427,0,0.762781,1.09494
"AT5G46880_JS1",3.31909,3.17529,3.66953,3.97174,4.52307,3.93181,4.06943,4.31099,5.00869,5.22057,5.23442,5.62856,5.59508,5.87329,4.89185,4.63912,6.11422,4.93108
"AT5G46880_JS2",0,0,0,0.589421,0,0.540032,0,0,0,0,0,0,0.365143,0,0.889634,0.615848,0,1.15293
"AT5G47080_ID2",5.5434,4.03891,5.1945,3.05825,3.0129,2.82273,2.77519,2.25975,3.22975,6.82091,7.82156,3.34998,7.2956,6.75349,6.39484,5.25767,6.57952,7.23535
"AT5G47080_P1",13.6988,16.0152,13.3965,13.7307,11.2038,14.6482,13.5093,9.29096,12.8098,10.7729,13.6973,15.0752,12.9847,13.8514,15.2191,18.8538,16.4647,17.6163
"AT5G47090_JS3",2.80596,5.90372,3.16533,1.57981,4.28819,2.80917,5.44515,3.03876,1.63875,4.16007,3.82945,3.24513,2.78095,1.06708,3.21132,4.79987,2.46597,4.7759
"AT5G47090_P1",0.997144,0,0.959507,1.859,0,0.823445,0,1.9347,2.7674,0,0,0.936976,0.723872,2.25696,0.680111,0,2.49207,0.664459
"AT5G47090_P2",13.4034,11.4767,11.6274,12.2467,10.9272,12.5397,9.05928,10.1965,9.15126,9.41657,9.37557,6.98852,8.78679,10.2556,10.575,9.58751,10.1097,8.78516
"AT5G47380_P2",0.41546,1.60395,2.04467,2.31547,0.68659,1.09251,1.46899,0.735018,0.606195,0,1.89121,1.67947,1.91997,2.14842,0.991965,2.01441,3.50753,1.87066
"AT5G47380_P3",1.45616,2.22585,0.00434616,0.00275517,2.71683,0.904731,2.20866,2.76242,1.28607,2.32133,0.000301737,1.81438,2.04136,1.45855,0.66677,0.448662,1.17625,1.33812
"AT5G47380_P4",3.00552,0.33415,4.0237,2.6638,2.64782,3.22121,1.8581,3.1549,3.10919,0.974682,1.79251,0.898592,0,2.56e-06,0,1.11256,0.436844,0
"AT5G47430_P1",10.7495,11.092,10.0712,10.0447,9.24238,9.9403,8.29778,8.63839,7.14065,9.24358,7.77182,7.36691,8.04955,7.62234,9.13199,9.7725,9.67627,8.44357
"AT5G47430_P6",5.61873,6.22198,5.68466,4.86782,5.1752,5.15735,5.50291,5.42805,6.44811,5.01774,6.44908,4.53371,6.34812,5.97562,6.26184,5.19242,5.34554,6.51003
"AT5G47435_ID1",8.86799,8.4022,7.5973,5.23583,2.21595,10.4702,7.34732,13.5086,17.2965,3.69313,3.06177,10.4282,3.50204,9.28008,9.04537,8.17709,12.3835,11.6553
"AT5G47435_P2",31.7801,33.3484,35.2382,46.6345,45.6921,40.4873,35.6281,31.4151,28.9918,35.5535,34.1148,30.482,40.1928,33.9623,30.26,37.8101,29.1349,32.0711
"AT5G47455_ID3",3.1732,5.93992,6.20936,5.42542,5.71794,3.32705,4.13791,0,4.57814,2.89139,4.17696,5.43292,3.84673,6.05921,6.51396,6.53176,5.20991,5.53373
"AT5G47455_ID4",1.90629,3.45793,3.5875,4.65432,3.6151,3.22979,2.99609,3.69669,3.35822,2.37952,2.96093,1.86245,3.27774,2.63548,2.30081,3.04737,2.4601,2.99092
"AT5G47455_ID9",1.07997,1.77519,1.51274,1.78414,0,2.01569,1.02415,0,1.3678,3.67446,3.89404,2.9282,4.96962,4.33014,3.79049,3.6843,6.21202,4.33365
"AT5G47480_c2",2.45037,3.36236,4.64885,2.64615,1.76798,0.988807,2.66056,1.95348,1.77896,1.74504,3.58995,2.40198,3.07499,5.50673,3.3744,3.21807,2.67206,3.87865
"AT5G47480_P1",29.5683,25.564,24.1429,23.6525,23.1117,26.0337,22.9242,25.5794,24.5829,24.317,22.0604,23.4383,25.4882,24.2744,24.5565,27.4852,25.7466,25.6239
"AT5G47490_P1",0.340369,0.000111283,0.00274403,2.76e-05,1.67e-05,0.000905372,0.567107,1.06e-09,1.09e-08,1.4718,0.390688,0.178015,1.0378,0.910334,1.34696,2.26515,1.01788,0.688061
"AT5G47490_P2",6.38385,10.0793,9.79819,7.40948,7.49871,6.65047,7.78314,8.62563,7.41032,4.87492,7.72838,7.43059,8.5535,8.41038,6.93539,7.19534,6.17135,8.45491
"AT5G47490_s2",3.16449,0.504615,1.31806,1.75904,2.11126,2.23661,0.783942,0.604553,1.65227,1.55172,0.690293,1.89535,0.306468,0.71973,1.74385,1.3454,2.55805,1.87155
"AT5G47500_P1",24.7337,24.2588,26.593,34.8103,36.1022,37.8111,33.1229,29.4209,32.4126,28.2013,30.1555,29.4178,30.4219,35.7238,32.7032,22.0418,26.1851,22.123
"AT5G47500_s2",3.56879,4.62486,3.66118,5.68084,6.18819,5.9661,6.00924,5.71827,4.8079,3.08745,3.7264,4.07327,4.07796,2.50477,3.08148,3.40338,2.54038,4.54009
"AT5G47620_P2",36.0495,39.7167,36.4061,32.8737,33.7199,34.6156,36.4392,29.6073,36.9823,31.928,32.5348,36.7543,28.0118,29.4227,29.8163,26.8693,30.5012,26.4572
"AT5G47620_P5",6.01011,5.2491,4.41219,4.38364,2.32827,2.38165,4.62155,4.84762,4.5267,4.01745,4.11761,5.41015,6.7601,4.80621,4.78937,8.14859,4.62761,9.73649
"AT5G47650.1",20.197,19.9758,16.9703,16.4864,14.2928,17.5965,16.1898,17.7456,13.8931,24.5163,23.2028,22.6743,20.2499,17.4086,21.9714,19.5651,16.9492,20.486
"AT5G47650_ID10",2.20486,0.815362,5.60351,3.17407,2.61623,3.7576,2.2645,3.60727,4.60431,4.84831,5.66944,4.43087,3.62041,5.21235,4.13308,6.59991,6.29107,5.3944
"AT5G47690.2",10.0087,11.3975,10.1829,11.7085,7.66443,10.7905,12.7817,12.3064,10.0595,12.3664,12.4409,14.4431,13.8163,11.9034,17.4218,15.2015,14.8982,14.4945
"AT5G47690_P3",24.5136,26.7563,25.0278,24.4887,22.5846,25.948,25.6752,22.6861,25.5636,22.6446,22.0814,20.7361,23.426,23.2534,24.3076,22.5641,25.0884,25.1199
"AT5G47710_ID2",6.98218,9.09765,6.5422,5.19447,6.35055,5.84667,6.67863,7.51977,4.2546,9.6831,6.60549,8.84682,5.23825,4.89025,4.71331,5.22098,6.01253,5.57336
"AT5G47710_P1",11.1047,10.2716,14.1515,12.0795,12.2095,12.3531,9.56561,10.7422,12.7221,12.6363,11.3996,11.2018,15.7683,11.8312,14.9008,13.4269,12.0456,14.4508
"AT5G47720.3",5.01235,5.44502,4.51886,4.60042,6.65007,6.37048,3.71999,5.14314,3.86728,1.6118,1.5321,1.86885,2.68097,2.59141,1.33814,2.42453,2.41673,1.73408
"AT5G47720_ID1",6.6712,4.80971,7.27297,5.26164,4.23361,4.34813,6.50944,2.96071,5.38308,3.49326,4.46314,4.6109,3.18822,3.10811,4.90048,2.28816,2.6464,2.86455
"AT5G47730_P1",21.3791,22.9656,21.8703,18.9255,19.1386,19.4507,20.8053,19.4363,18.3761,32.108,34.658,27.8991,32.6557,38.1155,33.351,31.6908,39.5229,37.2281
"AT5G47730_s1",5.71622,2.28717,5.42921,3.37042,3.80195,0,2.621,4.16356,3.29331,4.08585,2.28487,7.71743,4.91144,5.52e-08,3.61977,8.38552,3.80158,6.02195
"AT5G47820_P1",0.842482,1.30848,1.91525,3.13674,0.647548,1.65138,2.69529,1.34763,2.08528,4.52487,4.54541,4.09181,4.74785,5.01615,4.97934,4.41961,4.96627,6.0946
"AT5G47820_P2",29.438,28.8921,27.4514,27.1076,29.705,26.8847,26.7592,28.3218,27.2889,25.5319,28.0281,25.5787,27.3325,26.5586,24.9775,26.5525,27.5041,24.8083
"AT5G47830_P1",8.83282,10.6722,9.67243,8.0247,7.66691,10.2721,8.18653,9.1065,9.37042,7.36173,6.34069,7.54619,7.70774,7.48691,8.53499,9.02057,9.23692,7.32352
"AT5G47830_P2",2.24684,1.08514,1.54729,1.00904,1.41376,1.03728,1.06598,1.31867,0.239829,2.44655,2.25407,2.94271,1.94859,1.39959,2.42627,1.45754,0.622434,2.118
"AT5G47900_c3",2.20322,2.42684,1.73757,1.78241,3.01852,0,1.58927,1.71468,0.732169,0.56622,2.31749,2.62218,1.64218,1.30176,2.06286,0.288273,0,0.396966
"AT5G47900_P1",0,3.59086,0.480009,1.82314,0,5.1782,1.24e-07,1.89805,1.69258,1.38495,1.86439,0,0.00491053,2.10424,0.00891071,2.4787,3.25021,1.72457
"AT5G47900_P8",0.830377,0.728758,1.48051,0.748544,1.16634,0.895727,1.13429,0.429278,0.90631,0.46371,0.231596,0,0.230918,0.199373,0.516847,0.430102,0.328838,0.812531
"AT5G47900_P9",3.0237,0,1.87856,2.16486,1.94615,0,4.95759,1.75172,2.84572,0.276621,0,2.6207,1.57198,0.13362,1.62788,0.61433,0,0.239146
"AT5G47900_s2",1.02051,1.18808,1.80193,1.33627,2.70663,1.83619,1.52078,1.81523,1.25617,1.355,0.420778,0.875377,1.0712,0.953433,1.22076,1.17339,1.02467,1.37737
"AT5G47970_ID1",2.1274,1.24049,0.763003,1.34e-05,1.8538,2.40278,0.666612,2.87682,2.56016,0,0.963808,0.630182,0.0550091,1.30305,2.14431,0.736324,0.252445,0
"AT5G47970_ID3",0.700005,0.447666,0.699799,0.372491,1.18355,0.505727,0.818999,0.469151,0.748029,1.14985,1.22848,1.75277,1.9654,1.41697,1.26038,2.07938,1.0177,1.26002
"AT5G47970_P2",5.48691,7.5823,7.97024,6.50837,5.4921,5.91293,6.80387,8.37914,4.84773,8.65514,5.69084,6.96195,7.57515,6.94687,4.54268,5.70475,6.70814,6.51187
"AT5G48120_P1",4.27332,4.67446,5.15158,5.88676,7.18034,4.53668,4.94166,7.0679,6.87507,3.67276,2.24067,2.99026,4.75479,6.14912,4.5894,5.0511,6.40181,3.43988
"AT5G48120_P2",0.034227,4.44961,2.77862,0.383875,0.00178437,3.22347,0.0675125,0.0312669,0.574556,0.203118,0.19512,0.0460645,3.09539,0.177731,3.20126,0.0128634,4.34e-08,2.82119
"AT5G48120_P3",5.42232,0.532236,2.11535,2.49309,3.5377,0.0117314,5.46233,2.35559,3.57081,4.15239,6.35698,6.45183,3.94138,3.76908,4.69321,5.84409,6.44984,3.30868
